step,timestamp,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
267,2026-08-12 03:00:00,PAYMENT,5302.48,C519334507,314335.37,309032.89,M792524525,129863.3,135165.78,0,0
267,2026-08-12 03:00:00,CASH_IN,76755.85,C805390065,54160.17,130916.02,C111151144,25667.06,0.0,0,0
267,2026-08-12 03:00:00,CASH_OUT,4190.88,C688279968,290237.79,286046.91,C404228714,123790.7,127981.58,0,0
267,2026-08-12 03:00:00,CASH_OUT,1515.07,C733160343,185115.43,183600.36,C890514986,52051.06,53566.13,0,0
267,2026-08-12 03:00:00,PAYMENT,2797.1,C245851334,301267.01,298469.91,M823461683,140442.25,143239.35,0,0
267,2026-08-12 03:00:00,DEBIT,10776.59,C841155365,149618.84,138842.25,C972741876,44861.68,55638.27,0,0
267,2026-08-12 03:00:00,TRANSFER,1767.19,C965975630,168889.17,167121.98,C683242031,13410.12,15177.31,0,0
267,2026-08-12 03:00:00,DEBIT,1504.98,C337167665,148099.92,146594.94,C345602950,127938.07,129443.05,0,0
267,2026-08-12 03:00:00,PAYMENT,616.44,C818082794,34214.83,33598.39,M783386978,17496.98,18113.42,0,0
267,2026-08-12 03:00:00,CASH_OUT,3194.29,C445417816,51179.56,47985.27,C352391979,81215.26,84409.55,0,0
267,2026-08-12 03:00:00,TRANSFER,242.32,C377593663,181376.61,181134.29,C580569490,56392.18,56634.5,0,0
267,2026-08-12 03:00:00,PAYMENT,981.97,C786834556,186856.53,185874.56,M517450211,113528.13,114510.1,0,0
267,2026-08-12 03:00:00,TRANSFER,1477.08,C978635728,163995.46,162518.38,C491954281,112334.93,113812.01,0,0
267,2026-08-12 03:00:00,PAYMENT,336.63,C374244832,4989.34,4652.71,M851172839,116420.63,116757.26,0,0
267,2026-08-12 03:00:00,TRANSFER,1748.96,C774219721,177199.3,175450.34,C749459561,9492.32,11241.28,0,0
267,2026-08-12 03:00:00,TRANSFER,8317.69,C105726861,47236.79,38919.1,C335960719,128756.3,137073.99,0,0
267,2026-08-12 03:00:00,TRANSFER,18418.34,C861157515,198447.52,180029.18,C182863498,69949.46,88367.8,0,0
268,2026-08-12 04:00:00,CASH_OUT,1243.07,C329523792,101251.57,100008.5,C524086371,32877.63,34120.7,0,0
268,2026-08-12 04:00:00,TRANSFER,878.03,C103306061,347028.64,346150.61,C818118458,44834.37,45712.4,0,0
268,2026-08-12 04:00:00,PAYMENT,1196.04,C462185138,126057.36,124861.32,M177591419,135411.35,136607.39,0,0
268,2026-08-12 04:00:00,CASH_OUT,4925.44,C303900151,287372.01,282446.57,C899215219,898.97,5824.41,0,0
268,2026-08-12 04:00:00,CASH_IN,671.37,C340357862,86335.32,87006.69,C717401430,120258.32,119586.95,0,0
268,2026-08-12 04:00:00,PAYMENT,669.82,C422512679,66724.96,66055.14,M947802786,138589.44,139259.26,0,0
268,2026-08-12 04:00:00,PAYMENT,2794.6,C944752348,77770.22,74975.62,M986844475,37508.2,40302.8,0,0
268,2026-08-12 04:00:00,TRANSFER,4151.75,C837470572,116924.4,112772.65,C456578978,123300.38,127452.13,0,0
268,2026-08-12 04:00:00,CASH_OUT,2498.39,C493059003,297179.0,294680.61,C511730426,24163.49,26661.88,0,0
268,2026-08-12 04:00:00,CASH_OUT,2209.6,C507213125,267504.08,265294.48,C877534096,2433.78,4643.38,0,0
268,2026-08-12 04:00:00,CASH_OUT,837.88,C250603495,152682.04,151844.16,C913742246,90686.15,91524.03,0,0
268,2026-08-12 04:00:00,PAYMENT,1872.86,C852267806,66237.18,64364.32,M340801258,96930.42,98803.28,0,0
268,2026-08-12 04:00:00,DEBIT,44.91,C222913572,17523.11,17478.2,C649935235,22521.35,22566.26,0,0
268,2026-08-12 04:00:00,TRANSFER,21587.7,C568330440,216680.34,195092.64,C659953071,76870.13,98457.83,0,0
268,2026-08-12 04:00:00,PAYMENT,2344.73,C269631417,247509.91,245165.18,M428482246,57823.75,60168.48,0,0
268,2026-08-12 04:00:00,PAYMENT,52389.0,C637612970,212345.51,159956.51,M485463855,11438.72,63827.72,0,0
268,2026-08-12 04:00:00,TRANSFER,14216.48,C753704006,175688.36,161471.88,C329310801,76161.34,90377.82,0,0
268,2026-08-12 04:00:00,CASH_OUT,495.7,C150559525,340515.49,340019.79,C735334678,87770.49,88266.19,0,0
268,2026-08-12 04:00:00,CASH_OUT,1014.73,C623874593,9119.92,8105.19,C862754235,32575.81,33590.54,0,0
268,2026-08-12 04:00:00,CASH_IN,314.96,C683606800,345948.68,346263.64,C996065179,110966.95,110651.99,0,0
268,2026-08-12 04:00:00,PAYMENT,624.35,C297195869,97071.94,96447.59,M363183464,10890.22,11514.57,0,0
268,2026-08-12 04:00:00,CASH_IN,153.1,C650259025,134409.1,134562.2,C348746281,82649.28,82496.18,0,0
268,2026-08-12 04:00:00,CASH_OUT,417.49,C532462822,263510.61,263093.12,C947705827,45508.53,45926.02,0,0
268,2026-08-12 04:00:00,TRANSFER,350.1,C757256334,79876.66,79526.56,C461989285,65410.96,65761.06,0,0
268,2026-08-12 04:00:00,DEBIT,7413.97,C619929663,248592.44,241178.47,C983718994,134021.03,141435.0,0,0
268,2026-08-12 04:00:00,CASH_OUT,140.25,C437806904,116726.55,116586.3,C313928945,100493.14,100633.39,0,0
268,2026-08-12 04:00:00,PAYMENT,63670.52,C651349907,329225.08,265554.56,M467874105,22331.79,86002.31,0,0
268,2026-08-12 04:00:00,DEBIT,1085.51,C140549436,60511.7,59426.19,C469491947,132945.9,134031.41,0,0
269,2026-08-12 05:00:00,CASH_OUT,15610.74,C127504152,326158.49,310547.75,C768582334,55925.02,71535.76,0,0
269,2026-08-12 05:00:00,CASH_OUT,391.57,C560783693,276980.15,276588.58,C988293818,51192.68,51584.25,0,0
269,2026-08-12 05:00:00,DEBIT,6284.47,C696170158,59997.6,53713.13,C914930929,75230.46,81514.93,0,0
269,2026-08-12 05:00:00,TRANSFER,177.52,C128733538,135976.7,135799.18,C229140222,30794.1,30971.62,0,0
269,2026-08-12 05:00:00,CASH_OUT,175.98,C402431771,36951.58,36775.6,C438071060,137135.4,137311.38,0,0
269,2026-08-12 05:00:00,CASH_OUT,10421.95,C328350760,210102.34,199680.39,C799591650,70183.35,80605.3,0,0
269,2026-08-12 05:00:00,TRANSFER,1492.6,C288533982,336204.47,334711.87,C388155185,59073.4,60566.0,0,0
269,2026-08-12 05:00:00,PAYMENT,1321.65,C415455309,28191.2,26869.55,M798108801,25645.16,26966.81,0,0
269,2026-08-12 05:00:00,CASH_OUT,368.13,C529741244,90710.66,90342.53,C202454002,120402.22,120770.35,0,0
269,2026-08-12 05:00:00,PAYMENT,453.55,C913324592,264497.19,264043.64,M970463824,142925.33,143378.88,0,0
269,2026-08-12 05:00:00,CASH_OUT,145.67,C929395819,160681.31,160535.64,C838942794,130438.89,130584.56,0,0
269,2026-08-12 05:00:00,DEBIT,787.67,C338500195,118965.0,118177.33,C851032375,24224.54,25012.21,0,0
269,2026-08-12 05:00:00,PAYMENT,2729.28,C502680580,210616.11,207886.83,M986406120,112742.32,115471.6,0,0
269,2026-08-12 05:00:00,PAYMENT,2057.41,C355491551,103242.88,101185.47,M737817051,30624.58,32681.99,0,0
269,2026-08-12 05:00:00,PAYMENT,2092.29,C511685642,115435.63,113343.34,M190524688,5825.16,7917.45,0,0
269,2026-08-12 05:00:00,TRANSFER,72.7,C888893525,282235.98,282163.28,C738995764,72670.76,72743.46,0,0
269,2026-08-12 05:00:00,CASH_IN,2481.89,C279199722,137358.57,139840.46,C122837335,100557.09,98075.2,0,0
269,2026-08-12 05:00:00,TRANSFER,1090.58,C177236263,245344.79,244254.21,C292187372,18643.13,19733.71,0,0
269,2026-08-12 05:00:00,PAYMENT,519.1,C784306907,53191.58,52672.48,M987048673,90827.84,91346.94,0,0
269,2026-08-12 05:00:00,CASH_OUT,255.59,C690537841,139887.97,139632.38,C791812336,126546.83,126802.42,0,0
269,2026-08-12 05:00:00,CASH_OUT,5235.78,C960863813,193396.28,188160.5,C850756900,31351.57,36587.35,0,0
270,2026-08-12 06:00:00,TRANSFER,65.23,C188154790,93920.35,93855.12,C726928823,64168.41,64233.64,0,0
270,2026-08-12 06:00:00,CASH_OUT,256.28,C706188357,147849.71,147593.43,C940015787,74820.11,75076.39,0,0
270,2026-08-12 06:00:00,PAYMENT,2292.95,C349257581,266058.41,263765.46,M497516693,124681.76,126974.71,0,0
270,2026-08-12 06:00:00,CASH_OUT,799.29,C601686501,56945.9,56146.61,C904129619,115706.49,116505.78,0,0
270,2026-08-12 06:00:00,PAYMENT,3316.36,C152755843,175512.55,172196.19,M141838998,115399.15,118715.51,0,0
270,2026-08-12 06:00:00,PAYMENT,2114.46,C744971480,91992.77,89878.31,M980509343,101855.75,103970.21,0,0
270,2026-08-12 06:00:00,DEBIT,614.87,C386165772,143878.27,143263.4,C591624149,92668.37,93283.24,0,0
270,2026-08-12 06:00:00,TRANSFER,125.48,C886414896,131697.96,131572.48,C765416817,76333.13,76458.61,0,0
270,2026-08-12 06:00:00,PAYMENT,6038.23,C605522251,229541.47,223503.24,M712519254,55442.8,61481.03,0,0
270,2026-08-12 06:00:00,CASH_IN,1376.08,C942717498,268625.19,270001.27,C490515070,76984.14,75608.06,0,0
270,2026-08-12 06:00:00,CASH_OUT,225.4,C621656947,175158.32,174932.92,C341253881,128057.96,128283.36,0,0
270,2026-08-12 06:00:00,PAYMENT,67.87,C963215106,58721.61,58653.74,M574804307,85588.28,85656.15,0,0
270,2026-08-12 06:00:00,CASH_OUT,3083.06,C444503263,304084.33,301001.27,C134487972,147840.88,150923.94,0,0
270,2026-08-12 06:00:00,DEBIT,659.23,C500004618,65577.6,64918.37,C914803757,21379.98,22039.21,0,0
270,2026-08-12 06:00:00,CASH_OUT,294.17,C430329348,202668.49,202374.32,C385882367,66173.22,66467.39,0,0
270,2026-08-12 06:00:00,PAYMENT,11912.38,C316555426,184792.08,172879.7,M178375462,30042.07,41954.45,0,0
270,2026-08-12 06:00:00,CASH_OUT,95.02,C248809072,100687.88,100592.86,C946321913,54764.99,54860.01,0,0
270,2026-08-12 06:00:00,CASH_OUT,1217.38,C436383639,333554.87,332337.49,C212624234,118464.66,119682.04,0,0
270,2026-08-12 06:00:00,DEBIT,5769.89,C883402984,236994.26,231224.37,C726636193,123716.17,129486.06,0,0
270,2026-08-12 06:00:00,PAYMENT,3956.2,C761348037,164758.39,160802.19,M821272144,4757.87,8714.07,0,0
270,2026-08-12 06:00:00,CASH_OUT,229.63,C206967121,155498.49,155268.86,C806232916,143005.44,143235.07,0,0
270,2026-08-12 06:00:00,PAYMENT,14884.38,C973465468,32812.99,17928.61,M267244921,130780.8,145665.18,0,0
270,2026-08-12 06:00:00,CASH_OUT,17537.33,C495739365,273347.97,255810.64,C287447660,135745.46,153282.79,0,0
271,2026-08-12 07:00:00,CASH_IN,9317.09,C872762245,29733.42,39050.51,C293160357,56516.91,47199.82,0,0
271,2026-08-12 07:00:00,PAYMENT,456.84,C405161813,70651.91,70195.07,M219017313,74543.98,75000.82,0,0
271,2026-08-12 07:00:00,PAYMENT,1265.8,C619166249,57990.97,56725.17,M260621468,25275.51,26541.31,0,0
271,2026-08-12 07:00:00,TRANSFER,13538.29,C719988522,24320.46,10782.17,C258033601,59524.86,73063.15,0,0
271,2026-08-12 07:00:00,CASH_OUT,3684.69,C841562253,290439.86,286755.17,C551449747,18921.92,22606.61,0,0
271,2026-08-12 07:00:00,PAYMENT,656.24,C858075083,317250.0,316593.76,M543227177,129492.88,130149.12,0,0
271,2026-08-12 07:00:00,CASH_OUT,1291.41,C495903256,219118.39,217826.98,C473769451,87169.47,88460.88,0,0
271,2026-08-12 07:00:00,DEBIT,162.65,C464071379,307275.42,307112.77,C146154610,20397.27,20559.92,0,0
271,2026-08-12 07:00:00,CASH_OUT,11374.94,C650007313,236434.6,225059.66,C854466311,131859.84,143234.78,0,0
271,2026-08-12 07:00:00,CASH_OUT,1540.97,C502753943,239909.48,238368.51,C695514582,12055.26,13596.23,0,0
271,2026-08-12 07:00:00,TRANSFER,29406.15,C982163701,311370.2,281964.05,C367070191,139042.1,168448.25,0,0
271,2026-08-12 07:00:00,DEBIT,102.36,C118233022,32629.06,32526.7,C462161546,15862.4,15964.76,0,0
271,2026-08-12 07:00:00,PAYMENT,387.07,C206871758,19628.69,19241.62,M468896342,107696.43,108083.5,0,0
271,2026-08-12 07:00:00,PAYMENT,1666.55,C530239966,19230.26,17563.71,M177815027,96796.04,98462.59,0,0
271,2026-08-12 07:00:00,TRANSFER,67388.93,C770422889,146557.75,79168.82,C966167331,117405.22,184794.15,0,0
271,2026-08-12 07:00:00,CASH_OUT,2052.31,C507618304,331264.71,329212.4,C420082203,84715.5,86767.81,0,0
271,2026-08-12 07:00:00,DEBIT,541.1,C281095438,304541.39,304000.29,C734273872,52488.23,53029.33,0,0
271,2026-08-12 07:00:00,PAYMENT,1865.2,C683137973,273796.24,271931.04,M284650311,41160.13,43025.33,0,0
271,2026-08-12 07:00:00,CASH_OUT,618.19,C651010849,141668.37,141050.18,C489093888,141820.59,142438.78,0,0
271,2026-08-12 07:00:00,CASH_OUT,8223.21,C273714611,288551.77,280328.56,C450672220,66190.54,74413.75,0,0
271,2026-08-12 07:00:00,TRANSFER,7178.52,C582227201,76862.3,69683.78,C471138995,126329.03,133507.55,0,0
271,2026-08-12 07:00:00,CASH_OUT,23780.26,C460617891,205080.46,181300.2,C234153484,108458.37,132238.63,0,0
271,2026-08-12 07:00:00,PAYMENT,135.65,C591229334,261200.03,261064.38,M180709472,98420.24,98555.89,0,0
271,2026-08-12 07:00:00,PAYMENT,105.67,C570400109,32808.15,32702.48,M275409430,145591.39,145697.06,0,0
271,2026-08-12 07:00:00,DEBIT,1250.55,C911693983,306010.43,304759.88,C107357142,84817.44,86067.99,0,0
271,2026-08-12 07:00:00,TRANSFER,6674.56,C332912178,254697.98,248023.42,C221462049,109952.61,116627.17,0,0
271,2026-08-12 07:00:00,PAYMENT,9320.33,C497072173,186880.95,177560.62,M490481561,127450.44,136770.77,0,0
271,2026-08-12 07:00:00,CASH_OUT,2659.76,C602168972,22311.72,19651.96,C108687364,6896.63,9556.39,0,0
271,2026-08-12 07:00:00,DEBIT,6655.63,C393863264,243234.31,236578.68,C149109584,149446.19,156101.82,0,0
271,2026-08-12 07:00:00,CASH_OUT,20419.03,C954121065,156814.09,136395.06,C324504700,39326.15,59745.18,0,0
272,2026-08-12 08:00:00,PAYMENT,517.64,C778769406,257968.69,257451.05,M304103320,105377.52,105895.16,0,0
272,2026-08-12 08:00:00,TRANSFER,18913.45,C655515917,13211.45,0.0,C233435862,143042.43,161955.88,0,0
272,2026-08-12 08:00:00,CASH_OUT,19858.15,C341640825,201378.44,181520.29,C609505974,114470.53,134328.68,0,0
272,2026-08-12 08:00:00,PAYMENT,752.59,C212819103,156733.58,155980.99,M447563547,34442.59,35195.18,0,0
272,2026-08-12 08:00:00,PAYMENT,400.98,C940222926,150720.46,150319.48,M429312225,54347.08,54748.06,0,0
272,2026-08-12 08:00:00,TRANSFER,6083.71,C697961438,181391.44,175307.73,C189460487,62126.85,68210.56,0,0
272,2026-08-12 08:00:00,CASH_OUT,43703.01,C546182155,43722.26,19.25,C450702459,87952.12,131655.13,0,0
272,2026-08-12 08:00:00,PAYMENT,473.18,C798121952,327440.36,326967.18,M687384082,90442.16,90915.34,0,0
272,2026-08-12 08:00:00,PAYMENT,39051.84,C469825154,246793.39,207741.55,M672583833,118185.11,157236.95,0,0
272,2026-08-12 08:00:00,PAYMENT,393.87,C381281610,30154.83,29760.96,M617462694,128950.98,129344.85,0,0
272,2026-08-12 08:00:00,PAYMENT,1276.65,C469237940,28271.14,26994.49,M877006386,13430.65,14707.3,0,0
272,2026-08-12 08:00:00,PAYMENT,301.74,C841618730,74126.32,73824.58,M931027973,40973.5,41275.24,0,0
272,2026-08-12 08:00:00,TRANSFER,3606.84,C303181188,84283.01,80676.17,C212142604,51549.33,55156.17,0,0
272,2026-08-12 08:00:00,TRANSFER,2251.32,C739639982,172506.53,170255.21,C779454771,2004.7,4256.02,0,0
272,2026-08-12 08:00:00,TRANSFER,1962.6,C142271514,187991.17,186028.57,C302723574,62637.68,64600.28,0,0
272,2026-08-12 08:00:00,TRANSFER,667.29,C138621054,51459.83,50792.54,C576121942,53819.8,54487.09,0,0
273,2026-08-12 09:00:00,PAYMENT,917.67,C287463735,340749.42,339831.75,M168382585,78808.53,79726.2,0,0
273,2026-08-12 09:00:00,TRANSFER,1630.61,C468353487,288756.74,287126.13,C307630442,15027.22,16657.83,0,0
273,2026-08-12 09:00:00,PAYMENT,1195.74,C292800871,221903.96,220708.22,M122146960,62098.92,63294.66,0,0
273,2026-08-12 09:00:00,PAYMENT,1693.68,C603548367,97627.97,95934.29,M846460096,89612.39,91306.07,0,0
273,2026-08-12 09:00:00,PAYMENT,169.94,C244269135,318663.82,318493.88,M267673386,120572.29,120742.23,0,0
273,2026-08-12 09:00:00,CASH_IN,62.89,C103994069,110677.73,110740.62,C947374322,114967.87,114904.98,0,0
273,2026-08-12 09:00:00,PAYMENT,3154.99,C726000451,112073.41,108918.42,M391212428,60728.49,63883.48,0,0
273,2026-08-12 09:00:00,CASH_IN,3323.78,C799461881,123847.65,127171.43,C920355163,58429.89,55106.11,0,0
273,2026-08-12 09:00:00,TRANSFER,2635.55,C535887071,17253.31,14617.76,C990305726,5620.81,8256.36,0,0
273,2026-08-12 09:00:00,TRANSFER,4211.62,C508580698,22117.98,17906.36,C721596877,12396.69,16608.31,0,0
273,2026-08-12 09:00:00,CASH_OUT,881.26,C575466510,166793.24,165911.98,C469662662,130860.97,131742.23,0,0
273,2026-08-12 09:00:00,PAYMENT,1034.97,C530862738,308672.82,307637.85,M748973924,120881.26,121916.23,0,0
273,2026-08-12 09:00:00,PAYMENT,846.36,C880888782,329859.98,329013.62,M530319656,3163.08,4009.44,0,0
273,2026-08-12 09:00:00,CASH_IN,104.86,C694521004,271613.5,271718.36,C895375018,132401.78,132296.92,0,0
273,2026-08-12 09:00:00,TRANSFER,4540.18,C111689723,141845.42,137305.24,C473293758,92081.89,96622.07,0,0
273,2026-08-12 09:00:00,PAYMENT,6357.14,C656150793,109016.8,102659.66,M201207377,120287.87,126645.01,0,0
273,2026-08-12 09:00:00,PAYMENT,8035.22,C440469345,75888.75,67853.53,M335396776,75379.01,83414.23,0,0
273,2026-08-12 09:00:00,DEBIT,1104.65,C905108325,188688.29,187583.64,C106990344,22593.96,23698.61,0,0
273,2026-08-12 09:00:00,DEBIT,578.61,C447951102,169119.95,168541.34,C199232485,53533.58,54112.19,0,0
273,2026-08-12 09:00:00,TRANSFER,856.66,C557887129,163680.41,162823.75,C177599379,67504.36,68361.02,0,0
273,2026-08-12 09:00:00,PAYMENT,797.5,C298032519,111019.92,110222.42,M980803732,113086.82,113884.32,0,0
273,2026-08-12 09:00:00,DEBIT,78.29,C754326607,203883.45,203805.16,C276800357,121903.89,121982.18,0,0
273,2026-08-12 09:00:00,PAYMENT,2913.6,C267246044,212972.17,210058.57,M347709539,111217.94,114131.54,0,0
273,2026-08-12 09:00:00,TRANSFER,6978.41,C758763028,306380.51,299402.1,C347254552,71497.12,78475.53,0,0
273,2026-08-12 09:00:00,CASH_OUT,2561.99,C415457631,266610.43,264048.44,C163041473,99555.22,102117.21,0,0
273,2026-08-12 09:00:00,TRANSFER,1879.46,C176164908,115796.27,113916.81,C892434667,44327.22,46206.68,0,0
273,2026-08-12 09:00:00,CASH_OUT,667.75,C833089206,133148.15,132480.4,C100133405,148170.26,148838.01,0,0
273,2026-08-12 09:00:00,DEBIT,6124.54,C466667259,84205.22,78080.68,C245053055,25230.86,31355.4,0,0
273,2026-08-12 09:00:00,CASH_OUT,1576.41,C178566155,60212.85,58636.44,C485172039,108540.38,110116.79,0,0
273,2026-08-12 09:00:00,TRANSFER,262.24,C718993327,38557.6,38295.36,C805564184,23239.59,23501.83,0,0
273,2026-08-12 09:00:00,PAYMENT,15024.11,C439772006,12425.1,0.0,M897849855,42129.92,57154.03,0,0
273,2026-08-12 09:00:00,PAYMENT,5093.2,C230710714,146479.75,141386.55,M103678301,112323.87,117417.07,0,0
273,2026-08-12 09:00:00,PAYMENT,25541.47,C680334409,335713.09,310171.62,M598180765,109367.36,134908.83,0,0
273,2026-08-12 09:00:00,TRANSFER,11625.16,C813291589,188535.08,176909.92,C431515340,18676.47,30301.63,0,0
274,2026-08-12 10:00:00,TRANSFER,672.26,C480509393,259883.83,259211.57,C486142238,101781.41,102453.67,0,0
274,2026-08-12 10:00:00,PAYMENT,1150.8,C370408559,139503.94,138353.14,M362742623,30575.86,31726.66,0,0
274,2026-08-12 10:00:00,PAYMENT,9127.25,C416321182,134849.67,125722.42,M404981283,145944.24,155071.49,0,0
274,2026-08-12 10:00:00,PAYMENT,280.77,C858003682,44258.26,43977.49,M825736104,90457.76,90738.53,0,0
274,2026-08-12 10:00:00,TRANSFER,25581.49,C984809540,105298.05,79716.56,C839209788,521.91,26103.4,0,0
274,2026-08-12 10:00:00,TRANSFER,3058.23,C688556385,325070.85,322012.62,C250087663,31268.18,34326.41,0,0
274,2026-08-12 10:00:00,TRANSFER,6805.38,C665204410,171825.43,165020.05,C333346977,34440.82,41246.2,0,0
274,2026-08-12 10:00:00,CASH_OUT,3036.39,C455673123,71917.77,68881.38,C826081042,37064.72,40101.11,0,0
274,2026-08-12 10:00:00,CASH_OUT,1974.28,C595102921,232481.93,230507.65,C226162905,83563.96,85538.24,0,0
274,2026-08-12 10:00:00,TRANSFER,1141.19,C704677868,142204.05,141062.86,C104320004,30841.01,31982.2,0,0
274,2026-08-12 10:00:00,PAYMENT,1435.23,C301009098,289653.22,288217.99,M519380173,61918.81,63354.04,0,0
274,2026-08-12 10:00:00,TRANSFER,30.2,C626673538,32943.23,32913.03,C708358684,25998.75,26028.95,0,0
274,2026-08-12 10:00:00,TRANSFER,4453.92,C892286427,182871.74,178417.82,C859034370,100035.37,104489.29,0,0
274,2026-08-12 10:00:00,PAYMENT,59045.16,C755878837,280523.64,221478.48,M300495640,85306.0,144351.16,0,0
274,2026-08-12 10:00:00,CASH_IN,484.76,C984404251,298897.18,299381.94,C139936232,94304.71,93819.95,0,0
274,2026-08-12 10:00:00,TRANSFER,177.61,C601488520,139022.86,138845.25,C994808388,145111.25,145288.86,0,0
274,2026-08-12 10:00:00,CASH_OUT,22253.45,C634746649,259493.84,237240.39,C548009655,59895.29,82148.74,0,0
274,2026-08-12 10:00:00,TRANSFER,3313.15,C102189980,338015.59,334702.44,C642407580,32320.89,35634.04,0,0
275,2026-08-12 11:00:00,PAYMENT,7693.34,C119505673,217863.79,210170.45,M229856753,149815.64,157508.98,0,0
275,2026-08-12 11:00:00,PAYMENT,4050.18,C850846874,284150.71,280100.53,M210613116,8711.26,12761.44,0,0
275,2026-08-12 11:00:00,CASH_OUT,415.04,C945967294,201025.47,200610.43,C644798696,121552.41,121967.45,0,0
275,2026-08-12 11:00:00,PAYMENT,7745.1,C542355820,276679.31,268934.21,M961144360,24326.49,32071.59,0,0
275,2026-08-12 11:00:00,PAYMENT,826.57,C598914109,329274.14,328447.57,M381182337,99717.79,100544.36,0,0
275,2026-08-12 11:00:00,CASH_IN,487.24,C607177567,249155.94,249643.18,C425211653,71069.44,70582.2,0,0
275,2026-08-12 11:00:00,TRANSFER,5026.54,C890917777,54472.82,49446.28,C650314211,125853.83,130880.37,0,0
275,2026-08-12 11:00:00,PAYMENT,2388.77,C137725364,29131.07,26742.3,M634646970,109663.67,112052.44,0,0
275,2026-08-12 11:00:00,PAYMENT,3506.74,C910545361,284324.25,280817.51,M748486174,25850.38,29357.12,0,0
275,2026-08-12 11:00:00,TRANSFER,3312.49,C735083093,90799.04,87486.55,C407416922,99786.75,103099.24,0,0
275,2026-08-12 11:00:00,PAYMENT,6830.89,C736198544,306405.16,299574.27,M791416164,32563.65,39394.54,0,0
275,2026-08-12 11:00:00,PAYMENT,14401.5,C164431576,69056.45,54654.95,M976682285,25390.56,39792.06,0,0
275,2026-08-12 11:00:00,TRANSFER,2541.3,C229585817,318910.82,316369.52,C719611693,12617.41,15158.71,0,0
275,2026-08-12 11:00:00,PAYMENT,18244.73,C937640520,281922.8,263678.07,M779768338,17048.41,35293.14,0,0
275,2026-08-12 11:00:00,CASH_OUT,11060.75,C142801707,308501.39,297440.64,C985413120,105581.6,116642.35,0,0
275,2026-08-12 11:00:00,CASH_OUT,5910.52,C467039723,81831.24,75920.72,C947373022,148818.24,154728.76,0,0
275,2026-08-12 11:00:00,PAYMENT,725.82,C265162903,307547.51,306821.69,M276312337,101368.85,102094.67,0,0
276,2026-08-12 12:00:00,PAYMENT,8674.16,C160943480,205852.16,197178.0,M941250694,106270.08,114944.24,0,0
276,2026-08-12 12:00:00,TRANSFER,3588.59,C728766967,29860.88,26272.29,C715436144,117406.47,120995.06,0,0
276,2026-08-12 12:00:00,TRANSFER,216.09,C818899186,325898.67,325682.58,C161682079,133351.71,133567.8,0,0
276,2026-08-12 12:00:00,PAYMENT,276.83,C516091654,68527.3,68250.47,M598967775,40159.46,40436.29,0,0
276,2026-08-12 12:00:00,PAYMENT,263.8,C954547127,75117.83,74854.03,M495471162,90681.85,90945.65,0,0
276,2026-08-12 12:00:00,CASH_IN,272.99,C348928619,246558.82,246831.81,C424790336,32495.54,32222.55,0,0
276,2026-08-12 12:00:00,PAYMENT,318.24,C344228584,204280.96,203962.72,M629744864,78845.63,79163.87,0,0
276,2026-08-12 12:00:00,CASH_IN,6899.2,C316505543,316095.51,322994.71,C156853259,31300.28,24401.08,0,0
276,2026-08-12 12:00:00,PAYMENT,2067.05,C201109501,107780.49,105713.44,M441403820,9600.8,11667.85,0,0
276,2026-08-12 12:00:00,PAYMENT,7429.3,C431875730,15081.64,7652.34,M970086295,13242.68,20671.98,0,0
276,2026-08-12 12:00:00,TRANSFER,306.27,C683466466,348252.27,347946.0,C959533749,146445.36,146751.63,0,0
276,2026-08-12 12:00:00,PAYMENT,158.4,C612375595,109803.98,109645.58,M428707843,902.71,1061.11,0,0
276,2026-08-12 12:00:00,PAYMENT,459.37,C379098008,57093.41,56634.04,M380292430,103524.75,103984.12,0,0
276,2026-08-12 12:00:00,PAYMENT,5483.95,C886441232,344541.2,339057.25,M895785439,133096.13,138580.08,0,0
276,2026-08-12 12:00:00,CASH_IN,5989.82,C547823910,197231.34,203221.16,C885550615,59055.56,53065.74,0,0
276,2026-08-12 12:00:00,TRANSFER,1262.2,C630606744,52525.91,51263.71,C744073494,106217.23,107479.43,0,0
276,2026-08-12 12:00:00,TRANSFER,3033.7,C588983394,292619.61,289585.91,C509448792,52333.09,55366.79,0,0
276,2026-08-12 12:00:00,CASH_OUT,808.88,C568687142,330923.93,330115.05,C926834864,79344.73,80153.61,0,0
276,2026-08-12 12:00:00,CASH_OUT,571.22,C506020134,308507.37,307936.15,C832312281,140354.83,140926.05,0,0
276,2026-08-12 12:00:00,CASH_OUT,3421.07,C399352250,69917.46,66496.39,C182974996,6350.26,9771.33,0,0
276,2026-08-12 12:00:00,PAYMENT,5226.93,C988562413,18914.44,13687.51,M398596501,40076.24,45303.17,0,0
276,2026-08-12 12:00:00,PAYMENT,31728.43,C217527489,130269.24,98540.81,M192326521,15898.28,47626.71,0,0
276,2026-08-12 12:00:00,PAYMENT,370.96,C624765967,124518.33,124147.37,M916647910,74388.81,74759.77,0,0
277,2026-08-12 13:00:00,PAYMENT,304.69,C822630964,142368.72,142064.03,M186564580,115572.06,115876.75,0,0
277,2026-08-12 13:00:00,PAYMENT,823.5,C334563945,279743.74,278920.24,M361401290,146489.96,147313.46,0,0
